Hour,AC_kWh,POA_kWh/m2
6523,-0.15630000000000002,0.0
6524,-0.15630000000000002,0.0
6525,-0.15630000000000002,0.0
6526,-0.15630000000000002,0.0
6527,-0.15630000000000002,0.0
6528,-0.15630000000000002,0.0
6529,-0.15630000000000002,0.0
6530,-0.15630000000000002,0.0
6531,-0.15630000000000002,0.0
6532,-0.15630000000000002,0.0
6533,-0.15630000000000002,0.0
6534,-0.15630000000000002,0.0
6535,-0.15630000000000002,0.0
6536,-0.15630000000000002,0.0
6537,19261.646706205418,200.85114198574112
6538,41890.627483649536,439.2229475548034
6539,59755.69903103116,649.702997552097
6540,69809.26319601796,781.8850187981623
6541,73637.61687942741,835.2092965203171
6542,75215.82,893.3607293795255
6543,75134.28401917373,857.3115751416017
6544,62380.27298025056,694.7922908614013
6545,44831.35176679843,488.75730735082635
6546,20192.310283051942,216.87984469970397
6547,-0.15630000000000002,0.0
6548,-0.15630000000000002,0.0
6549,-0.15630000000000002,0.0
6550,-0.15630000000000002,0.0
6551,-0.15630000000000002,0.0
6552,-0.15630000000000002,0.0
6553,-0.15630000000000002,0.0
6554,-0.15630000000000002,0.0
6555,-0.15630000000000002,0.0
6556,-0.15630000000000002,0.0
6557,-0.15630000000000002,0.0
6558,-0.15630000000000002,0.0
6559,-0.15630000000000002,0.0
6560,-0.15630000000000002,0.0
6561,18798.108762055996,193.45157103585206
6562,43317.92032982896,441.64657726703814
6563,62253.12733005413,652.7844575387837
6564,75215.82,819.5180858345032
6565,75215.82,904.5403910457451
6566,75215.82,918.3021500809485
6567,75215.82,859.7644417113434
6568,65580.26531596704,706.6949850462081
6569,47237.913960494494,500.78756373579233
6570,22714.258470331795,239.17857344654743
6571,-0.15630000000000002,0.0
6572,-0.15630000000000002,0.0
6573,-0.15630000000000002,0.0
6574,-0.15630000000000002,0.0
6575,-0.15630000000000002,0.0
6576,-0.15630000000000002,0.0
6577,-0.15630000000000002,0.0
6578,-0.15630000000000002,0.0
6579,-0.15630000000000002,0.0
6580,-0.15630000000000002,0.0
6581,-0.15630000000000002,0.0
6582,-0.15630000000000002,0.0
6583,-0.15630000000000002,0.0
6584,-0.15630000000000002,0.0
6585,17533.772871660633,181.96990019065612
6586,43639.8825097897,448.0412822839605
6587,59694.32312952441,633.4818151725248
6588,74179.65839962197,819.7277832088747
6589,75215.82,888.5560186481406
6590,75215.82,912.862193618118
6591,75215.82,892.6819370170449
6592,59839.821450588046,681.4297637571453
6593,43299.10439020227,477.4848932893887
6594,21753.745997202655,234.33952660850412
6595,-0.15630000000000002,0.0
6596,-0.15630000000000002,0.0
6597,-0.15630000000000002,0.0
6598,-0.15630000000000002,0.0
6599,-0.15630000000000002,0.0
6600,-0.15630000000000002,0.0
6601,-0.15630000000000002,0.0
6602,-0.15630000000000002,0.0
6603,-0.15630000000000002,0.0
6604,-0.15630000000000002,0.0
6605,-0.15630000000000002,0.0
6606,-0.15630000000000002,0.0
6607,-0.15630000000000002,0.0
6608,-0.15630000000000002,0.0
6609,18740.878819978134,196.70186128250563
6610,41519.903618267606,440.5773249667432
6611,58742.18028148821,651.8034218844789
6612,72402.31239798215,817.6015911615992
6613,75215.82,901.5380158042964
6614,75215.82,908.923056370769
6615,70005.64383258871,785.3149093068507
6616,61291.55883492283,676.3664239350562
6617,44739.79297453792,483.23439433946504
6618,22174.563095527395,236.91729239188325
6619,-0.15630000000000002,0.0
6620,-0.15630000000000002,0.0
6621,-0.15630000000000002,0.0
6622,-0.15630000000000002,0.0
6623,-0.15630000000000002,0.0
6624,-0.15630000000000002,0.0
6625,-0.15630000000000002,0.0
6626,-0.15630000000000002,0.0
6627,-0.15630000000000002,0.0
6628,-0.15630000000000002,0.0
6629,-0.15630000000000002,0.0
6630,-0.15630000000000002,0.0
6631,-0.15630000000000002,0.0
6632,-0.15630000000000002,0.0
6633,18088.732600176438,188.74600164796146
6634,41820.061491950524,438.78831498989695
6635,59622.45867049453,643.7962795623388
6636,72408.32191075559,799.0222900948744
6637,75215.82,895.1809277542176
6638,75215.82,912.273607149782
6639,75215.82,845.5078997136094
6640,64651.307115529075,708.102678763705
6641,46621.74798349851,501.56655404341467
6642,21892.036538289387,234.2784817916277
6643,-0.15630000000000002,0.0
6644,-0.15630000000000002,0.0
6645,-0.15630000000000002,0.0
6646,-0.15630000000000002,0.0
6647,-0.15630000000000002,0.0
6648,-0.15630000000000002,0.0
6649,-0.15630000000000002,0.0
6650,-0.15630000000000002,0.0
6651,-0.15630000000000002,0.0
6652,-0.15630000000000002,0.0
6653,-0.15630000000000002,0.0
6654,-0.15630000000000002,0.0
6655,-0.15630000000000002,0.0
6656,-0.15630000000000002,0.0
6657,17777.748556364924,187.96835634031635
6658,41103.31094658801,436.8822115247446
6659,58245.18447424042,637.5876798940221
6660,69134.64751300272,777.0408485393733
6661,75215.82,875.6335139160873
6662,75215.82,911.1716997326816
6663,74539.47729124757,835.7601980300938
6664,64053.72616673285,704.8239329941592
6665,45451.40840211659,489.0692632207068
6666,21452.992271201572,229.27752950842435
6667,-0.15630000000000002,0.0
6668,-0.15630000000000002,0.0
6669,-0.15630000000000002,0.0
6670,-0.15630000000000002,0.0
6671,-0.15630000000000002,0.0
6672,-0.15630000000000002,0.0
6673,-0.15630000000000002,0.0
6674,-0.15630000000000002,0.0
6675,-0.15630000000000002,0.0
6676,-0.15630000000000002,0.0
6677,-0.15630000000000002,0.0
6678,-0.15630000000000002,0.0
6679,-0.15630000000000002,0.0
6680,-0.15630000000000002,0.0
6681,17600.562088179617,185.65477304157994
6682,41120.8754181192,436.48678009214177
6683,58987.956769970355,645.9945858374114
6684,70770.51066119147,790.9341058668762
6685,75215.82,887.8550184678894
6686,75215.82,915.1502861875423
6687,75215.82,853.1265188167547
6688,64137.864510923835,702.7365079900293
6689,45607.415427582804,489.49447702954734
6690,19643.580420582213,210.74889269028054
6691,-0.15630000000000002,0.0
6692,-0.15630000000000002,0.0
6693,-0.15630000000000002,0.0
6694,-0.15630000000000002,0.0
6695,-0.15630000000000002,0.0
6696,-0.15630000000000002,0.0
6697,-0.15630000000000002,0.0
6698,-0.15630000000000002,0.0
6699,-0.15630000000000002,0.0
6700,-0.15630000000000002,0.0
6701,-0.15630000000000002,0.0
6702,-0.15630000000000002,0.0
6703,-0.15630000000000002,0.0
6704,-0.15630000000000002,0.0
6705,17096.202816724584,181.1395448459682
6706,39697.28543255048,411.5472628462903
6707,55995.079636983166,593.1599630275716
6708,71301.52764151567,773.1057414460996
6709,74527.77094134792,812.8733250174332
6710,64467.85547232438,694.1325876443606
6711,44015.18146424902,465.44882071150084
6712,19935.76078352745,209.83957581607092
6713,5787.749761830552,64.06430744116342
6714,19112.899416383007,199.91290723177653
6715,-0.15630000000000002,0.0
6716,-0.15630000000000002,0.0
6717,-0.15630000000000002,0.0
6718,-0.15630000000000002,0.0
6719,-0.15630000000000002,0.0
6720,-0.15630000000000002,0.0
6721,-0.15630000000000002,0.0
6722,-0.15630000000000002,0.0
6723,-0.15630000000000002,0.0
6724,-0.15630000000000002,0.0
6725,-0.15630000000000002,0.0
6726,-0.15630000000000002,0.0
6727,-0.15630000000000002,0.0
6728,-0.15630000000000002,0.0
6729,18880.18080402489,191.59070610705967
6730,42591.5389837631,421.729912163564
6731,61741.233707137,626.2713557046352
6732,72989.55486269642,758.5063238508437
6733,75215.82,851.6434043905148
6734,75215.82,884.9871367525903
6735,75215.82,822.1490680041168
6736,64265.44820299418,678.5221668771705
6737,45800.19402097892,475.94765146115503
6738,20304.27905269746,210.63220441677748
6739,-0.15630000000000002,0.0
6740,-0.15630000000000002,0.0
6741,-0.15630000000000002,0.0
6742,-0.15630000000000002,0.0
6743,-0.15630000000000002,0.0
6744,-0.15630000000000002,0.0
6745,-0.15630000000000002,0.0
6746,-0.15630000000000002,0.0
6747,-0.15630000000000002,0.0
6748,-0.15630000000000002,0.0
6749,-0.15630000000000002,0.0
6750,-0.15630000000000002,0.0
6751,-0.15630000000000002,0.0
6752,-0.15630000000000002,0.0
6753,17619.620753093026,180.11200171446123
6754,42235.76762339398,423.7254262721603
6755,60127.674039072044,624.5764259951432
6756,71808.73568505848,767.0543991139448
6757,75215.82,865.171829687757
6758,75215.82,897.880775018755
6759,75215.82,827.322546917434
6760,63727.38787287331,687.449949947434
6761,44244.62358407494,467.32799569948827
6762,19072.566553197375,200.5163852501018
6763,-0.15630000000000002,0.0
6764,-0.15630000000000002,0.0
6765,-0.15630000000000002,0.0
6766,-0.15630000000000002,0.0
6767,-0.15630000000000002,0.0
6768,-0.15630000000000002,0.0
6769,-0.15630000000000002,0.0
6770,-0.15630000000000002,0.0
6771,-0.15630000000000002,0.0
6772,-0.15630000000000002,0.0
6773,-0.15630000000000002,0.0
6774,-0.15630000000000002,0.0
6775,-0.15630000000000002,0.0
6776,-0.15630000000000002,0.0
6777,17942.845474136506,187.56281880507208
6778,40574.443364802726,421.64618122644487
6779,57570.95221193195,624.7581051521872
6780,67811.66062405128,758.0536811507692
6781,75215.82,858.2196533830478
6782,75215.82,892.4984684379174
6783,71416.63961596687,822.4931254728401
6784,60424.84889054631,686.9266762035719
6785,42213.9414280051,466.8729743140241
6786,17336.396340205276,188.54050839006854
6787,-0.15630000000000002,0.0
6788,-0.15630000000000002,0.0
6789,-0.15630000000000002,0.0
6790,-0.15630000000000002,0.0
6791,-0.15630000000000002,0.0
6792,-0.15630000000000002,0.0
6793,-0.15630000000000002,0.0
6794,-0.15630000000000002,0.0
6795,-0.15630000000000002,0.0
6796,-0.15630000000000002,0.0
6797,-0.15630000000000002,0.0
6798,-0.15630000000000002,0.0
6799,-0.15630000000000002,0.0
6800,-0.15630000000000002,0.0
6801,17411.47735069209,185.67035611151374
6802,39590.49014879739,417.9364925134494
6803,56219.440945323695,613.7718249192956
6804,66319.49478276538,748.8698355108526
6805,73619.62105842849,852.770151406932
6806,75215.82,880.3117131102111
6807,70663.69188887342,815.1325705957048
6808,59831.946157450875,673.4173099443206
6809,40768.1535384646,444.24824332221124
6810,16603.441524741284,180.11425716662094
6811,-0.15630000000000002,0.0
6812,-0.15630000000000002,0.0
6813,-0.15630000000000002,0.0
6814,-0.15630000000000002,0.0
6815,-0.15630000000000002,0.0
6816,-0.15630000000000002,0.0
6817,-0.15630000000000002,0.0
6818,-0.15630000000000002,0.0
6819,-0.15630000000000002,0.0
6820,-0.15630000000000002,0.0
6821,-0.15630000000000002,0.0
6822,-0.15630000000000002,0.0
6823,-0.15630000000000002,0.0
6824,-0.15630000000000002,0.0
6825,17189.26952581231,183.4718277528869
6826,39756.86815721353,420.21110635080896
6827,57037.48452716825,623.0981851099372
6828,67758.12703842107,762.0015828610884
6829,73259.05036469402,839.2246471093595
6830,74555.05447441853,857.8749531670973
6831,70172.19045754922,799.1959822264622
6832,58718.93161640268,654.2014457299507
6833,40050.43674148596,434.9315946342665
6834,16287.266099364037,176.877028866198
6835,-0.15630000000000002,0.0
6836,-0.15630000000000002,0.0
6837,-0.15630000000000002,0.0
6838,-0.15630000000000002,0.0
6839,-0.15630000000000002,0.0
6840,-0.15630000000000002,0.0
6841,-0.15630000000000002,0.0
6842,-0.15630000000000002,0.0
6843,-0.15630000000000002,0.0
6844,-0.15630000000000002,0.0
6845,-0.15630000000000002,0.0
6846,-0.15630000000000002,0.0
6847,-0.15630000000000002,0.0
6848,-0.15630000000000002,0.0
6849,17027.892845320002,182.37755039687343
6850,38645.58749851011,411.69597006978285
6851,54666.65442249237,611.8344183511667
6852,63951.33088425293,742.0893540696704
6853,70987.16211285685,832.5051018055643
6854,73564.96333360886,857.0966517676362
6855,69748.25093808337,798.4199087244704
6856,58840.678069091,656.7594184281434
6857,40676.875741620956,441.80848802060234
6858,15020.735551993897,163.7788049659392
6859,-0.15630000000000002,0.0
6860,-0.15630000000000002,0.0
6861,-0.15630000000000002,0.0
6862,-0.15630000000000002,0.0
6863,-0.15630000000000002,0.0
6864,-0.15630000000000002,0.0
6865,-0.15630000000000002,0.0
6866,-0.15630000000000002,0.0
6867,-0.15630000000000002,0.0
6868,-0.15630000000000002,0.0
6869,-0.15630000000000002,0.0
6870,-0.15630000000000002,0.0
6871,-0.15630000000000002,0.0
6872,-0.15630000000000002,0.0
6873,15882.44332873479,170.43918084709182
6874,39045.60466875734,412.1597777556798
6875,55643.09782590983,610.7981076428181
6876,65588.77674596052,735.9192635720844
6877,73808.86925197367,837.8569214224211
6878,75215.82,862.4189178093945
6879,71706.37905794714,803.1783417800968
6880,59215.90032826307,649.40166590478
6881,40267.181335582805,433.3668990763273
6882,14597.045346338562,158.477410545111
6883,-0.15630000000000002,0.0
6884,-0.15630000000000002,0.0
6885,-0.15630000000000002,0.0
6886,-0.15630000000000002,0.0
6887,-0.15630000000000002,0.0
6888,-0.15630000000000002,0.0
6889,-0.15630000000000002,0.0
6890,-0.15630000000000002,0.0
6891,-0.15630000000000002,0.0
6892,-0.15630000000000002,0.0
6893,-0.15630000000000002,0.0
6894,-0.15630000000000002,0.0
6895,-0.15630000000000002,0.0
6896,-0.15630000000000002,0.0
6897,16753.305280239576,177.85712202203908
6898,39543.65688594539,406.6337036406831
6899,55879.71494349393,597.1053582215332
6900,67726.52804695135,752.9856685207825
6901,73593.91276651138,843.5244019987887
6902,74873.64842545125,866.5992686211308
6903,68858.4420849157,778.8782459544461
6904,58111.49447991679,639.8100139136708
6905,38369.9895510199,409.99417314749985
6906,12757.813101517202,137.8036031065963
6907,-0.15630000000000002,0.0
6908,-0.15630000000000002,0.0
6909,-0.15630000000000002,0.0
6910,-0.15630000000000002,0.0
6911,-0.15630000000000002,0.0
6912,-0.15630000000000002,0.0
6913,-0.15630000000000002,0.0
6914,-0.15630000000000002,0.0
6915,-0.15630000000000002,0.0
6916,-0.15630000000000002,0.0
6917,-0.15630000000000002,0.0
6918,-0.15630000000000002,0.0
6919,-0.15630000000000002,0.0
6920,-0.15630000000000002,0.0
6921,16356.224818573619,175.10702942544995
6922,38909.18413311942,403.54151248843345
6923,55779.637869656864,601.1727299084811
6924,66614.92419252422,755.5462656633287
6925,73538.88125694304,846.4577024733019
6926,75215.82,863.1144268812824
6927,69912.22758687455,782.9676261766901
6928,46480.41674924795,501.2891347586545
6929,42975.033550228705,457.7850117655061
6930,13795.051632731695,148.01039314713915
6931,-0.15630000000000002,0.0
6932,-0.15630000000000002,0.0
6933,-0.15630000000000002,0.0
6934,-0.15630000000000002,0.0
6935,-0.15630000000000002,0.0
6936,-0.15630000000000002,0.0
6937,-0.15630000000000002,0.0
6938,-0.15630000000000002,0.0
6939,-0.15630000000000002,0.0
6940,-0.15630000000000002,0.0
6941,-0.15630000000000002,0.0
6942,-0.15630000000000002,0.0
6943,-0.15630000000000002,0.0
6944,-0.15630000000000002,0.0
6945,15896.730192861309,170.16953493260934
6946,39678.73069746905,409.2141804527223
6947,55069.92047257649,584.5030943560347
6948,69687.82938845592,772.5759016207038
6949,74820.69952150586,864.8440479434238
6950,73721.94349221037,838.4775712361959
6951,64474.50215501357,711.1762676907048
6952,59451.909634717675,646.4785193515952
6953,19778.519179332572,208.89587382735417
6954,8098.340316619037,88.63477986476236
6955,-0.15630000000000002,0.0
6956,-0.15630000000000002,0.0
6957,-0.15630000000000002,0.0
6958,-0.15630000000000002,0.0
6959,-0.15630000000000002,0.0
6960,-0.15630000000000002,0.0
6961,-0.15630000000000002,0.0
6962,-0.15630000000000002,0.0
6963,-0.15630000000000002,0.0
6964,-0.15630000000000002,0.0
6965,-0.15630000000000002,0.0
6966,-0.15630000000000002,0.0
6967,-0.15630000000000002,0.0
6968,-0.15630000000000002,0.0
6969,15904.114497079521,171.37047239344977
6970,38740.47455327876,399.67451661565093
6971,55794.86323634261,594.5905820662769
6972,67651.93952682354,736.2954801075641
6973,72878.85944316469,803.910698269033
6974,69532.07799571217,758.6577827232741
6975,59741.2911709336,642.6068038621601
6976,54608.61447249623,581.9091994428645
6977,30352.345763773315,317.21783026693487
6978,9509.224261913454,102.65574716420879
6979,-0.15630000000000002,0.0
6980,-0.15630000000000002,0.0
6981,-0.15630000000000002,0.0
6982,-0.15630000000000002,0.0
6983,-0.15630000000000002,0.0
6984,-0.15630000000000002,0.0
6985,-0.15630000000000002,0.0
6986,-0.15630000000000002,0.0
6987,-0.15630000000000002,0.0
6988,-0.15630000000000002,0.0
6989,-0.15630000000000002,0.0
6990,-0.15630000000000002,0.0
6991,-0.15630000000000002,0.0
6992,-0.15630000000000002,0.0
6993,15569.119220876062,168.64141190712726
6994,39397.81071016567,400.6857999001594
6995,58028.82397021109,608.996267783499
6996,70323.34593420273,757.4218806577209
6997,75215.82,864.2759452375303
6998,74839.79055617191,818.9554421423949
6999,72418.72417872692,790.3102263195273
7000,58204.126793779775,623.9904086855693
7001,42204.431355254565,443.96480216257294
7002,4162.090924693772,47.9213551899217
7003,-0.15630000000000002,0.0
7004,-0.15630000000000002,0.0
7005,-0.15630000000000002,0.0
7006,-0.15630000000000002,0.0
7007,-0.15630000000000002,0.0
7008,-0.15630000000000002,0.0
7009,-0.15630000000000002,0.0
7010,-0.15630000000000002,0.0
7011,-0.15630000000000002,0.0
7012,-0.15630000000000002,0.0
7013,-0.15630000000000002,0.0
7014,-0.15630000000000002,0.0
7015,-0.15630000000000002,0.0
7016,-0.15630000000000002,0.0
7017,15285.166670231416,166.6719843515107
7018,39415.01993287722,394.9640604971533
7019,58386.35023555462,601.8319235802581
7020,70953.18705791677,753.6784459275057
7021,75215.82,844.1930087546881
7022,75215.82,853.6720506891488
7023,71259.54485556913,773.1509994388804
7024,58386.7156025671,621.5529254484469
7025,37782.29290279308,393.9181389090078
7026,8270.2112508293,89.63834075874883
7027,-0.15630000000000002,0.0
7028,-0.15630000000000002,0.0
7029,-0.15630000000000002,0.0
7030,-0.15630000000000002,0.0
7031,-0.15630000000000002,0.0
7032,-0.15630000000000002,0.0
7033,-0.15630000000000002,0.0
7034,-0.15630000000000002,0.0
7035,-0.15630000000000002,0.0
7036,-0.15630000000000002,0.0
7037,-0.15630000000000002,0.0
7038,-0.15630000000000002,0.0
7039,-0.15630000000000002,0.0
7040,-0.15630000000000002,0.0
7041,14776.724039774279,164.42691622063398
7042,38367.26361134549,390.70688648365973
7043,56339.563464909865,592.0934202442382
7044,68727.41715675344,746.3266352456318
7045,74463.99304626393,830.5808756577939
7046,74035.65461490894,839.8330836887868
7047,68190.20903677792,769.6316686612615
7048,57714.66898615872,639.3434454976773
7049,36439.17216066977,387.7286131762389
7050,9192.31042072923,99.6617088980284
7051,-0.15630000000000002,0.0
7052,-0.15630000000000002,0.0
7053,-0.15630000000000002,0.0
7054,-0.15630000000000002,0.0
7055,-0.15630000000000002,0.0
7056,-0.15630000000000002,0.0
7057,-0.15630000000000002,0.0
7058,-0.15630000000000002,0.0
7059,-0.15630000000000002,0.0
7060,-0.15630000000000002,0.0
7061,-0.15630000000000002,0.0
7062,-0.15630000000000002,0.0
7063,-0.15630000000000002,0.0
7064,-0.15630000000000002,0.0
7065,14167.463876535772,160.66139060498193
7066,37988.04973407285,383.97393616094183
7067,56549.964125671584,590.6184907852684
7068,68983.0923331869,745.5045332141171
7069,75042.41016767363,828.974129529778
7070,9521.92689599048,102.60804373338422
7071,10421.378158076932,111.8439130843609
7072,14837.004973128252,156.6806745854996
7073,4630.792157597751,51.736228838543134
7074,755.2982809212248,11.364411740252377
7075,-0.15630000000000002,0.0
7076,-0.15630000000000002,0.0
7077,-0.15630000000000002,0.0
7078,-0.15630000000000002,0.0
7079,-0.15630000000000002,0.0
7080,-0.15630000000000002,0.0
7081,-0.15630000000000002,0.0
7082,-0.15630000000000002,0.0
7083,-0.15630000000000002,0.0
7084,-0.15630000000000002,0.0
7085,-0.15630000000000002,0.0
7086,-0.15630000000000002,0.0
7087,-0.15630000000000002,0.0
7088,-0.15630000000000002,0.0
7089,13453.546358877224,155.92417696927922
7090,38591.31053385578,386.94833769973735
7091,42849.993483317485,432.9707744368672
7092,66696.03959564256,689.9594003041019
7093,51077.39185059012,523.2739963866835
7094,63032.0826595514,653.4218343497753
7095,35103.8347100134,359.497001053266
7096,47328.96868887641,484.78982363006816
7097,33740.18735970429,342.27904802832194
7098,611.5851555688305,9.614409448423045
7099,-0.15630000000000002,0.0
7100,-0.15630000000000002,0.0
7101,-0.15630000000000002,0.0
7102,-0.15630000000000002,0.0
7103,-0.15630000000000002,0.0
7104,-0.15630000000000002,0.0
7105,-0.15630000000000002,0.0
7106,-0.15630000000000002,0.0
7107,-0.15630000000000002,0.0
7108,-0.15630000000000002,0.0
7109,-0.15630000000000002,0.0
7110,-0.15630000000000002,0.0
7111,-0.15630000000000002,0.0
7112,-0.15630000000000002,0.0
7113,5753.032973073605,70.46967068716525
7114,5606.444980001684,58.5375008839193
7115,11586.175360534122,116.35041654160057
7116,6339.487177507862,66.71643164244277
7117,6368.111259265231,67.62342054928155
7118,6975.302010409504,73.79785846715468
7119,64707.93468481842,658.4998706635597
7120,44555.281911152524,450.2039375381642
7121,39357.024564565785,395.2140984406257
7122,457.1039220528824,7.864965787787911
7123,-0.15630000000000002,0.0
7124,-0.15630000000000002,0.0
7125,-0.15630000000000002,0.0
7126,-0.15630000000000002,0.0
7127,-0.15630000000000002,0.0
7128,-0.15630000000000002,0.0
7129,-0.15630000000000002,0.0
7130,-0.15630000000000002,0.0
7131,-0.15630000000000002,0.0
7132,-0.15630000000000002,0.0
7133,-0.15630000000000002,0.0
7134,-0.15630000000000002,0.0
7135,-0.15630000000000002,0.0
7136,-0.15630000000000002,0.0
7137,12183.597795107904,147.61226409158766
7138,41138.886851768155,403.4575158890479
7139,62022.46169342512,616.6486456325327
7140,49120.873761946124,487.31210903204425
7141,49341.3008520272,493.4380822756227
7142,20160.694173373002,202.64985491372525
7143,6430.217902230392,68.50026358114107
7144,52100.69914809878,524.4149338099804
7145,21018.50301005163,211.20087882969133
7146,294.76797801166924,6.1161034719051495
7147,-0.15630000000000002,0.0
7148,-0.15630000000000002,0.0
7149,-0.15630000000000002,0.0
7150,-0.15630000000000002,0.0
7151,-0.15630000000000002,0.0
7152,-0.15630000000000002,0.0
7153,-0.15630000000000002,0.0
7154,-0.15630000000000002,0.0
7155,-0.15630000000000002,0.0
7156,-0.15630000000000002,0.0
7157,-0.15630000000000002,0.0
7158,-0.15630000000000002,0.0
7159,-0.15630000000000002,0.0
7160,-0.15630000000000002,0.0
7161,14293.68613392567,180.6738740792171
7162,32728.46080669907,323.14807449834996
7163,42493.53778311231,423.2139372121381
7164,44774.13183995719,449.582289465692
7165,61473.36194741205,627.6035536765004
7166,54747.784772354134,558.5449297903216
7167,52962.66696905645,540.426649311491
7168,27764.907949061613,280.66060255281354
7169,28316.044359139203,285.7695125328046
7170,208.46846841415393,5.2418231640805795
7171,-0.15630000000000002,0.0
7172,-0.15630000000000002,0.0
7173,-0.15630000000000002,0.0
7174,-0.15630000000000002,0.0
7175,-0.15630000000000002,0.0
7176,-0.15630000000000002,0.0
7177,-0.15630000000000002,0.0
7178,-0.15630000000000002,0.0
7179,-0.15630000000000002,0.0
7180,-0.15630000000000002,0.0
7181,-0.15630000000000002,0.0
7182,-0.15630000000000002,0.0
7183,-0.15630000000000002,0.0
7184,-0.15630000000000002,0.0
7185,1171.03701658638,19.621983062921394
7186,12105.349410274364,121.16284787209543
7187,47842.481084071966,473.9952193429276
7188,28070.178200315866,278.54090193492476
7189,8720.06379068384,90.82589161546449
7190,70266.34471658,718.1078243353601
7191,22687.47529670127,227.38796207115595
7192,59564.212990336004,600.2603618262601
7193,18284.845918238156,183.14407228115914
7194,-0.15630000000000002,0.0
7195,-0.15630000000000002,0.0
7196,-0.15630000000000002,0.0
7197,-0.15630000000000002,0.0
7198,-0.15630000000000002,0.0
7199,-0.15630000000000002,0.0
7200,-0.15630000000000002,0.0
7201,-0.15630000000000002,0.0
7202,-0.15630000000000002,0.0
7203,-0.15630000000000002,0.0
7204,-0.15630000000000002,0.0
7205,-0.15630000000000002,0.0
7206,-0.15630000000000002,0.0
7207,-0.15630000000000002,0.0
7208,-0.15630000000000002,0.0
7209,14952.75008302212,199.92144781158717
7210,32966.6226036495,321.1862119314642
7211,59387.084936675026,592.113977853438
7212,66696.45908211468,677.6239077077526
7213,75215.82,807.9591947255525
7214,39144.24962560149,397.3631932154337
7215,22922.609931490802,232.93857143747599
7216,44089.85569390302,448.18253163282225
7217,4687.85686631558,50.854169440957925
7218,-0.15630000000000002,0.0
7219,-0.15630000000000002,0.0
7220,-0.15630000000000002,0.0
7221,-0.15630000000000002,0.0
7222,-0.15630000000000002,0.0
7223,-0.15630000000000002,0.0
7224,-0.15630000000000002,0.0
7225,-0.15630000000000002,0.0
7226,-0.15630000000000002,0.0
7227,-0.15630000000000002,0.0
7228,-0.15630000000000002,0.0
7229,-0.15630000000000002,0.0
7230,-0.15630000000000002,0.0
7231,-0.15630000000000002,0.0
7232,-0.15630000000000002,0.0
7233,10193.075425309285,137.87209847501862
7234,38239.409206510536,380.4280961280853
7235,58281.811119181824,589.6387922957249
7236,71748.01990418544,740.8665417225732
7237,35951.23312494709,365.7811387087942
7238,73587.94810544273,772.2123665656036
7239,67413.65112484051,705.2907997491718
7240,57881.42398956424,600.1968749337943
7241,36629.94708975375,373.7466678944297
7242,-0.15630000000000002,0.0
7243,-0.15630000000000002,0.0
7244,-0.15630000000000002,0.0
7245,-0.15630000000000002,0.0
7246,-0.15630000000000002,0.0
7247,-0.15630000000000002,0.0
7248,-0.15630000000000002,0.0
7249,-0.15630000000000002,0.0
7250,-0.15630000000000002,0.0
7251,-0.15630000000000002,0.0
7252,-0.15630000000000002,0.0
7253,-0.15630000000000002,0.0
7254,-0.15630000000000002,0.0
7255,-0.15630000000000002,0.0
7256,-0.15630000000000002,0.0
7257,9614.014743073296,132.3162922111608
7258,37726.3014936842,377.85815786419784
7259,57502.09181000191,587.4286812216699
7260,70507.74138547138,737.7684476651227
7261,75215.82,817.890748044967
7262,75215.82,812.192417796274
7263,57324.78499728896,602.1973883667139
7264,56840.25920166491,597.396833871304
7265,30331.91441567667,314.0815004870067
7266,-0.15630000000000002,0.0
7267,-0.15630000000000002,0.0
7268,-0.15630000000000002,0.0
7269,-0.15630000000000002,0.0
7270,-0.15630000000000002,0.0
7271,-0.15630000000000002,0.0
7272,-0.15630000000000002,0.0
7273,-0.15630000000000002,0.0
7274,-0.15630000000000002,0.0
7275,-0.15630000000000002,0.0
7276,-0.15630000000000002,0.0
7277,-0.15630000000000002,0.0
7278,-0.15630000000000002,0.0
7279,-0.15630000000000002,0.0
7280,-0.15630000000000002,0.0
7281,9445.218371618355,129.77484189025898
7282,36791.188190344306,372.6343653586107
7283,56663.93645506127,586.3310440092116
7284,69494.46698189025,736.7308412369366
7285,75106.06332092083,803.963962857321
7286,30236.264486450476,311.6987448849103
7287,60371.41373907294,634.5241520132511
7288,33268.04062750593,342.9420621458326
7289,35537.70798508205,366.29269290036586
7290,-0.15630000000000002,0.0
7291,-0.15630000000000002,0.0
7292,-0.15630000000000002,0.0
7293,-0.15630000000000002,0.0
7294,-0.15630000000000002,0.0
7295,-0.15630000000000002,0.0
7296,-0.15630000000000002,0.0
7297,-0.15630000000000002,0.0
7298,-0.15630000000000002,0.0
7299,-0.15630000000000002,0.0
7300,-0.15630000000000002,0.0
7301,-0.15630000000000002,0.0
7302,-0.15630000000000002,0.0
7303,-0.15630000000000002,0.0
7304,-0.15630000000000002,0.0
7305,14125.86746562444,188.5066156894275
7306,33480.45094240933,324.7360116146487
7307,59401.58912402262,588.6440055170427
7308,73348.6833128229,739.3268939752061
7309,75215.82,826.4450993812521
7310,73277.41434058295,747.5214465832144
7311,13784.032168185317,140.12297076046482
7312,17301.627754968602,174.4597034725038
7313,7886.781474284917,81.88676626091275
7314,-0.15630000000000002,0.0
